station,name,date,latitude,longitude,elevation,precipitation
CA008401703,GANDER INTL A,5/22/2016,48.9333,-54.5667,151,42
CA008401703,GANDER INTL A,5/23/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,5/24/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,5/25/2016,48.9333,-54.5667,151,94
CA008401703,GANDER INTL A,5/26/2016,48.9333,-54.5667,151,168
CA008401703,GANDER INTL A,5/27/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,5/28/2016,48.9333,-54.5667,151,146
CA008401703,GANDER INTL A,5/29/2016,48.9333,-54.5667,151,2
CA008401703,GANDER INTL A,5/30/2016,48.9333,-54.5667,151,88
CA008401703,GANDER INTL A,5/31/2016,48.9333,-54.5667,151,2
CA008401703,GANDER INTL A,6/1/2016,48.9333,-54.5667,151,46
CA008401703,GANDER INTL A,6/2/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,6/3/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,6/4/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,6/5/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,6/6/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,6/7/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,6/8/2016,48.9333,-54.5667,151,44
CA008401703,GANDER INTL A,6/9/2016,48.9333,-54.5667,151,172
CA008401703,GANDER INTL A,6/10/2016,48.9333,-54.5667,151,14
CA008401703,GANDER INTL A,6/11/2016,48.9333,-54.5667,151,2
CA008401703,GANDER INTL A,6/12/2016,48.9333,-54.5667,151,6
CA008401703,GANDER INTL A,6/13/2016,48.9333,-54.5667,151,166
CA008401703,GANDER INTL A,6/14/2016,48.9333,-54.5667,151,33
CA008401703,GANDER INTL A,6/15/2016,48.9333,-54.5667,151,98
CA008401703,GANDER INTL A,6/16/2016,48.9333,-54.5667,151,62
CA008401703,GANDER INTL A,6/17/2016,48.9333,-54.5667,151,22
CA008401703,GANDER INTL A,6/18/2016,48.9333,-54.5667,151,12
CA008401703,GANDER INTL A,6/19/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,6/20/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,6/21/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,6/22/2016,48.9333,-54.5667,151,10
CA008401703,GANDER INTL A,6/23/2016,48.9333,-54.5667,151,62
CA008401703,GANDER INTL A,6/24/2016,48.9333,-54.5667,151,22
CA008401703,GANDER INTL A,6/25/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,6/26/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,6/27/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,6/28/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,6/29/2016,48.9333,-54.5667,151,88
CA008401703,GANDER INTL A,6/30/2016,48.9333,-54.5667,151,156
CA008401703,GANDER INTL A,7/1/2016,48.9333,-54.5667,151,2
CA008401703,GANDER INTL A,7/2/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,7/3/2016,48.9333,-54.5667,151,96
CA008401703,GANDER INTL A,7/4/2016,48.9333,-54.5667,151,4
CA008401703,GANDER INTL A,7/5/2016,48.9333,-54.5667,151,6
CA008401703,GANDER INTL A,7/6/2016,48.9333,-54.5667,151,266
CA008401703,GANDER INTL A,7/7/2016,48.9333,-54.5667,151,2
CA008401703,GANDER INTL A,7/8/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,7/9/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,7/10/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,7/11/2016,48.9333,-54.5667,151,334
CA008401703,GANDER INTL A,7/12/2016,48.9333,-54.5667,151,120
CA008401703,GANDER INTL A,7/13/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,7/14/2016,48.9333,-54.5667,151,16
CA008401703,GANDER INTL A,7/15/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,7/16/2016,48.9333,-54.5667,151,6
CA008401703,GANDER INTL A,7/17/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,7/18/2016,48.9333,-54.5667,151,42
CA008401703,GANDER INTL A,7/19/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,7/20/2016,48.9333,-54.5667,151,8
CA008401703,GANDER INTL A,7/21/2016,48.9333,-54.5667,151,8
CA008401703,GANDER INTL A,7/22/2016,48.9333,-54.5667,151,6
CA008401703,GANDER INTL A,7/23/2016,48.9333,-54.5667,151,8
CA008401703,GANDER INTL A,7/24/2016,48.9333,-54.5667,151,62
CA008401703,GANDER INTL A,7/25/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,7/26/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,7/27/2016,48.9333,-54.5667,151,70
CA008401703,GANDER INTL A,7/28/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,7/29/2016,48.9333,-54.5667,151,22
CA008401703,GANDER INTL A,7/30/2016,48.9333,-54.5667,151,150
CA008401703,GANDER INTL A,7/31/2016,48.9333,-54.5667,151,36
CA008401703,GANDER INTL A,8/1/2016,48.9333,-54.5667,151,2
CA008401703,GANDER INTL A,8/2/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,8/3/2016,48.9333,-54.5667,151,2
CA008401703,GANDER INTL A,8/4/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,8/5/2016,48.9333,-54.5667,151,78
CA008401703,GANDER INTL A,8/6/2016,48.9333,-54.5667,151,4
CA008401703,GANDER INTL A,8/7/2016,48.9333,-54.5667,151,34
CA008401703,GANDER INTL A,8/8/2016,48.9333,-54.5667,151,84
CA008401703,GANDER INTL A,8/9/2016,48.9333,-54.5667,151,6
CA008401703,GANDER INTL A,8/10/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,8/11/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,8/12/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,8/13/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,8/14/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,8/15/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,8/16/2016,48.9333,-54.5667,151,16
CA008401703,GANDER INTL A,8/17/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,8/18/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,8/19/2016,48.9333,-54.5667,151,18
CA008401703,GANDER INTL A,8/20/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,8/21/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,8/22/2016,48.9333,-54.5667,151,12
CA008401703,GANDER INTL A,8/23/2016,48.9333,-54.5667,151,48
CA008401703,GANDER INTL A,8/24/2016,48.9333,-54.5667,151,30
CA008401703,GANDER INTL A,8/25/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,8/26/2016,48.9333,-54.5667,151,58
CA008401703,GANDER INTL A,8/27/2016,48.9333,-54.5667,151,236
CA008401703,GANDER INTL A,8/28/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,8/29/2016,48.9333,-54.5667,151,160
CA008401703,GANDER INTL A,8/30/2016,48.9333,-54.5667,151,296
CA008401703,GANDER INTL A,8/31/2016,48.9333,-54.5667,151,12
CA008401703,GANDER INTL A,9/1/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,9/2/2016,48.9333,-54.5667,151,10
CA008401703,GANDER INTL A,9/3/2016,48.9333,-54.5667,151,8
CA008401703,GANDER INTL A,9/4/2016,48.9333,-54.5667,151,14
CA008401703,GANDER INTL A,9/5/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,9/6/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,9/7/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,9/8/2016,48.9333,-54.5667,151,54
CA008401703,GANDER INTL A,9/9/2016,48.9333,-54.5667,151,184
CA008401703,GANDER INTL A,9/10/2016,48.9333,-54.5667,151,16
CA008401703,GANDER INTL A,9/11/2016,48.9333,-54.5667,151,4
CA008401703,GANDER INTL A,9/12/2016,48.9333,-54.5667,151,2
CA008401703,GANDER INTL A,9/13/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,9/14/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,9/15/2016,48.9333,-54.5667,151,46
CA008401703,GANDER INTL A,9/16/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,9/17/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,9/18/2016,48.9333,-54.5667,151,98
CA008401703,GANDER INTL A,9/19/2016,48.9333,-54.5667,151,38
CA008401703,GANDER INTL A,9/20/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,9/21/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,9/22/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,9/23/2016,48.9333,-54.5667,151,56
CA008401703,GANDER INTL A,9/24/2016,48.9333,-54.5667,151,30
CA008401703,GANDER INTL A,9/25/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,9/26/2016,48.9333,-54.5667,151,86
CA008401703,GANDER INTL A,9/27/2016,48.9333,-54.5667,151,46
CA008401703,GANDER INTL A,9/28/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,9/29/2016,48.9333,-54.5667,151,334
CA008401703,GANDER INTL A,9/30/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,10/1/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,10/2/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,10/3/2016,48.9333,-54.5667,151,32
CA008401703,GANDER INTL A,10/4/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,10/5/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,10/6/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,10/7/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,10/8/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,10/9/2016,48.9333,-54.5667,151,28
CA008401703,GANDER INTL A,10/10/2016,48.9333,-54.5667,151,1532
CA008401703,GANDER INTL A,10/11/2016,48.9333,-54.5667,151,78
CA008401703,GANDER INTL A,10/12/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,10/13/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,10/14/2016,48.9333,-54.5667,151,12
CA008401703,GANDER INTL A,10/15/2016,48.9333,-54.5667,151,4
CA008401703,GANDER INTL A,10/16/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,10/17/2016,48.9333,-54.5667,151,38
CA008401703,GANDER INTL A,10/18/2016,48.9333,-54.5667,151,10
CA008401703,GANDER INTL A,10/19/2016,48.9333,-54.5667,151,48
CA008401703,GANDER INTL A,10/20/2016,48.9333,-54.5667,151,4
CA008401703,GANDER INTL A,10/21/2016,48.9333,-54.5667,151,24
CA008401703,GANDER INTL A,10/22/2016,48.9333,-54.5667,151,382
CA008401703,GANDER INTL A,10/23/2016,48.9333,-54.5667,151,24
CA008401703,GANDER INTL A,10/24/2016,48.9333,-54.5667,151,8
CA008401703,GANDER INTL A,10/25/2016,48.9333,-54.5667,151,39
CA008401703,GANDER INTL A,10/26/2016,48.9333,-54.5667,151,8
CA008401703,GANDER INTL A,10/27/2016,48.9333,-54.5667,151,9
CA008401703,GANDER INTL A,10/28/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,10/29/2016,48.9333,-54.5667,151,72
CA008401703,GANDER INTL A,10/30/2016,48.9333,-54.5667,151,50
CA008401703,GANDER INTL A,10/31/2016,48.9333,-54.5667,151,20
CA008401703,GANDER INTL A,11/1/2016,48.9333,-54.5667,151,102
CA008401703,GANDER INTL A,11/2/2016,48.9333,-54.5667,151,56
CA008401703,GANDER INTL A,11/3/2016,48.9333,-54.5667,151,56
CA008401703,GANDER INTL A,11/4/2016,48.9333,-54.5667,151,32
CA008401703,GANDER INTL A,11/5/2016,48.9333,-54.5667,151,8
CA008401703,GANDER INTL A,11/6/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,11/7/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,11/8/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,11/9/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,11/10/2016,48.9333,-54.5667,151,44
CA008401703,GANDER INTL A,11/11/2016,48.9333,-54.5667,151,24
CA008401703,GANDER INTL A,11/12/2016,48.9333,-54.5667,151,2
CA008401703,GANDER INTL A,11/13/2016,48.9333,-54.5667,151,2
CA008401703,GANDER INTL A,11/14/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,11/15/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,11/16/2016,48.9333,-54.5667,151,72
CA008401703,GANDER INTL A,11/17/2016,48.9333,-54.5667,151,50
CA008401703,GANDER INTL A,11/18/2016,48.9333,-54.5667,151,72
CA008401703,GANDER INTL A,11/19/2016,48.9333,-54.5667,151,100
CA008401703,GANDER INTL A,11/20/2016,48.9333,-54.5667,151,76
CA008401703,GANDER INTL A,11/21/2016,48.9333,-54.5667,151,42
CA008401703,GANDER INTL A,11/22/2016,48.9333,-54.5667,151,58
CA008401703,GANDER INTL A,11/23/2016,48.9333,-54.5667,151,116
CA008401703,GANDER INTL A,11/24/2016,48.9333,-54.5667,151,6
CA008401703,GANDER INTL A,11/25/2016,48.9333,-54.5667,151,4
CA008401703,GANDER INTL A,11/26/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,11/27/2016,48.9333,-54.5667,151,198
CA008401703,GANDER INTL A,11/28/2016,48.9333,-54.5667,151,2
CA008401703,GANDER INTL A,11/29/2016,48.9333,-54.5667,151,18
CA008401703,GANDER INTL A,11/30/2016,48.9333,-54.5667,151,44
CA008401703,GANDER INTL A,12/1/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,12/2/2016,48.9333,-54.5667,151,82
CA008401703,GANDER INTL A,12/3/2016,48.9333,-54.5667,151,36
CA008401703,GANDER INTL A,12/4/2016,48.9333,-54.5667,151,18
CA008401703,GANDER INTL A,12/5/2016,48.9333,-54.5667,151,13
CA008401703,GANDER INTL A,12/6/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,12/7/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,12/8/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,12/9/2016,48.9333,-54.5667,151,138
CA008401703,GANDER INTL A,12/10/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,12/11/2016,48.9333,-54.5667,151,4
CA008401703,GANDER INTL A,12/12/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,12/13/2016,48.9333,-54.5667,151,68
CA008401703,GANDER INTL A,12/14/2016,48.9333,-54.5667,151,14
CA008401703,GANDER INTL A,12/15/2016,48.9333,-54.5667,151,100
CA008401703,GANDER INTL A,12/16/2016,48.9333,-54.5667,151,46
CA008401703,GANDER INTL A,12/17/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,12/18/2016,48.9333,-54.5667,151,162
CA008401703,GANDER INTL A,12/19/2016,48.9333,-54.5667,151,2
CA008401703,GANDER INTL A,12/20/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,12/21/2016,48.9333,-54.5667,151,4
CA008401703,GANDER INTL A,12/22/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,12/23/2016,48.9333,-54.5667,151,4
CA008401703,GANDER INTL A,12/24/2016,48.9333,-54.5667,151,10
CA008401703,GANDER INTL A,12/25/2016,48.9333,-54.5667,151,172
CA008401703,GANDER INTL A,12/26/2016,48.9333,-54.5667,151,28
CA008401703,GANDER INTL A,12/27/2016,48.9333,-54.5667,151,24
CA008401703,GANDER INTL A,12/28/2016,48.9333,-54.5667,151,24
CA008401703,GANDER INTL A,12/29/2016,48.9333,-54.5667,151,0
CA008401703,GANDER INTL A,12/30/2016,48.9333,-54.5667,151,112
CA008401703,GANDER INTL A,12/31/2016,48.9333,-54.5667,151,38
CA008202251,HALIFAX INTL A,1/1/2016,44.8833,-63.5167,145,7
CA008202251,HALIFAX INTL A,1/2/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,1/3/2016,44.8833,-63.5167,145,6
CA008202251,HALIFAX INTL A,1/4/2016,44.8833,-63.5167,145,4
CA008202251,HALIFAX INTL A,1/5/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,1/6/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,1/7/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,1/8/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,1/9/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,1/10/2016,44.8833,-63.5167,145,50
CA008202251,HALIFAX INTL A,1/11/2016,44.8833,-63.5167,145,416
CA008202251,HALIFAX INTL A,1/12/2016,44.8833,-63.5167,145,20
CA008202251,HALIFAX INTL A,1/13/2016,44.8833,-63.5167,145,174
CA008202251,HALIFAX INTL A,1/14/2016,44.8833,-63.5167,145,2
CA008202251,HALIFAX INTL A,1/15/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,1/16/2016,44.8833,-63.5167,145,392
CA008202251,HALIFAX INTL A,1/17/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,1/18/2016,44.8833,-63.5167,145,4
CA008202251,HALIFAX INTL A,1/19/2016,44.8833,-63.5167,145,60
CA008202251,HALIFAX INTL A,1/20/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,1/21/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,1/22/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,1/23/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,1/24/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,1/25/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,1/26/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,1/27/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,1/28/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,1/29/2016,44.8833,-63.5167,145,324
CA008202251,HALIFAX INTL A,1/30/2016,44.8833,-63.5167,145,4
CA008202251,HALIFAX INTL A,1/31/2016,44.8833,-63.5167,145,28
CA008202251,HALIFAX INTL A,2/1/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,2/2/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,2/3/2016,44.8833,-63.5167,145,6
CA008202251,HALIFAX INTL A,2/4/2016,44.8833,-63.5167,145,122
CA008202251,HALIFAX INTL A,2/5/2016,44.8833,-63.5167,145,326
CA008202251,HALIFAX INTL A,2/6/2016,44.8833,-63.5167,145,4
CA008202251,HALIFAX INTL A,2/7/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,2/8/2016,44.8833,-63.5167,145,160
CA008202251,HALIFAX INTL A,2/9/2016,44.8833,-63.5167,145,90
CA008202251,HALIFAX INTL A,2/10/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,2/11/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,2/12/2016,44.8833,-63.5167,145,10
CA008202251,HALIFAX INTL A,2/13/2016,44.8833,-63.5167,145,25
CA008202251,HALIFAX INTL A,2/14/2016,44.8833,-63.5167,145,32
CA008202251,HALIFAX INTL A,2/15/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,2/16/2016,44.8833,-63.5167,145,24
CA008202251,HALIFAX INTL A,2/17/2016,44.8833,-63.5167,145,150
CA008202251,HALIFAX INTL A,2/18/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,2/19/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,2/20/2016,44.8833,-63.5167,145,127
CA008202251,HALIFAX INTL A,2/21/2016,44.8833,-63.5167,145,4
CA008202251,HALIFAX INTL A,2/22/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,2/23/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,2/24/2016,44.8833,-63.5167,145,81
CA008202251,HALIFAX INTL A,2/25/2016,44.8833,-63.5167,145,310
CA008202251,HALIFAX INTL A,2/26/2016,44.8833,-63.5167,145,2
CA008202251,HALIFAX INTL A,2/27/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,2/28/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,2/29/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,3/1/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,3/2/2016,44.8833,-63.5167,145,362
CA008202251,HALIFAX INTL A,3/3/2016,44.8833,-63.5167,145,2
CA008202251,HALIFAX INTL A,3/4/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,3/5/2016,44.8833,-63.5167,145,222
CA008202251,HALIFAX INTL A,3/6/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,3/7/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,3/8/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,3/9/2016,44.8833,-63.5167,145,20
CA008202251,HALIFAX INTL A,3/10/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,3/11/2016,44.8833,-63.5167,145,88
CA008202251,HALIFAX INTL A,3/12/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,3/13/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,3/14/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,3/15/2016,44.8833,-63.5167,145,20
CA008202251,HALIFAX INTL A,3/16/2016,44.8833,-63.5167,145,38
CA008202251,HALIFAX INTL A,3/17/2016,44.8833,-63.5167,145,10
CA008202251,HALIFAX INTL A,3/18/2016,44.8833,-63.5167,145,44
CA008202251,HALIFAX INTL A,3/19/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,3/20/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,3/21/2016,44.8833,-63.5167,145,194
CA008202251,HALIFAX INTL A,3/22/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,3/23/2016,44.8833,-63.5167,145,38
CA008202251,HALIFAX INTL A,3/24/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,3/25/2016,44.8833,-63.5167,145,200
CA008202251,HALIFAX INTL A,3/26/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,3/27/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,3/28/2016,44.8833,-63.5167,145,203
CA008202251,HALIFAX INTL A,3/29/2016,44.8833,-63.5167,145,11
CA008202251,HALIFAX INTL A,3/30/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,3/31/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,4/1/2016,44.8833,-63.5167,145,217
CA008202251,HALIFAX INTL A,4/2/2016,44.8833,-63.5167,145,98
CA008202251,HALIFAX INTL A,4/3/2016,44.8833,-63.5167,145,90
CA008202251,HALIFAX INTL A,4/4/2016,44.8833,-63.5167,145,82
CA008202251,HALIFAX INTL A,4/5/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,4/6/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,4/7/2016,44.8833,-63.5167,145,2
CA008202251,HALIFAX INTL A,4/8/2016,44.8833,-63.5167,145,164
CA008202251,HALIFAX INTL A,4/9/2016,44.8833,-63.5167,145,5
CA008202251,HALIFAX INTL A,4/10/2016,44.8833,-63.5167,145,135
CA008202251,HALIFAX INTL A,4/11/2016,44.8833,-63.5167,145,20
CA008202251,HALIFAX INTL A,4/12/2016,44.8833,-63.5167,145,41
CA008202251,HALIFAX INTL A,4/13/2016,44.8833,-63.5167,145,126
CA008202251,HALIFAX INTL A,4/14/2016,44.8833,-63.5167,145,270
CA008202251,HALIFAX INTL A,4/15/2016,44.8833,-63.5167,145,259
CA008202251,HALIFAX INTL A,4/16/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,4/17/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,4/18/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,4/19/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,4/20/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,4/21/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,4/22/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,4/23/2016,44.8833,-63.5167,145,58
CA008202251,HALIFAX INTL A,4/24/2016,44.8833,-63.5167,145,8
CA008202251,HALIFAX INTL A,4/25/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,4/26/2016,44.8833,-63.5167,145,20
CA008202251,HALIFAX INTL A,4/27/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,4/28/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,4/29/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,4/30/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,5/1/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,5/2/2016,44.8833,-63.5167,145,64
CA008202251,HALIFAX INTL A,5/3/2016,44.8833,-63.5167,145,15
CA008202251,HALIFAX INTL A,5/4/2016,44.8833,-63.5167,145,22
CA008202251,HALIFAX INTL A,5/5/2016,44.8833,-63.5167,145,298
CA008202251,HALIFAX INTL A,5/6/2016,44.8833,-63.5167,145,102
CA008202251,HALIFAX INTL A,5/7/2016,44.8833,-63.5167,145,4
CA008202251,HALIFAX INTL A,5/8/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,5/9/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,5/10/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,5/11/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,5/12/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,5/13/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,5/14/2016,44.8833,-63.5167,145,42
CA008202251,HALIFAX INTL A,5/15/2016,44.8833,-63.5167,145,12
CA008202251,HALIFAX INTL A,5/16/2016,44.8833,-63.5167,145,12
CA008202251,HALIFAX INTL A,5/17/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,5/18/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,5/19/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,5/20/2016,44.8833,-63.5167,145,4
CA008202251,HALIFAX INTL A,5/21/2016,44.8833,-63.5167,145,0
CA008202251,HALIFAX INTL A,5/22/2016,44.8833,-63.5167,145,68
CA008202251,HALIFAX INTL A,5/23/2016,44.8833,-63.5167,145,12
CA008202251,HALIFAX INTL A,5/24/2016,44.8833,-63.5167,145,0
